# Bivariate results
# Nyquist frequency: 0.4
# Actual number of segments: 3
# Effective number of segments: 3
# Segment start and end points: [[0, 185], [185, 305], [305, 459]]
# Segments detrended: True
# Trend type: linear
# Window applied: None
# Segment-averaged -6dB main lobe half width: 0.007665767542899817
# Rayleigh resolution (1/2 best-case resolution limit): 0.0019095697758963275
# C2xy 5% FAP (analytical): 0.7763932022500211
# C2xy 1% FAP (analytical): 0.9
# C2xy 0.1% FAP (analytical): 0.9683772233983162
# Number of bootstrap iterations: 10000
# Sxx 5% FAP (bootstrap): 0.006895912311251728
# Sxx 1% FAP (bootstrap): 0.00794326479528185
# Syy 5% FAP (bootstrap): 4.4244987306551874e-05
# Syy 1% FAP (bootstrap): 5.0831194570024794e-05
# Sxx 0.1% FAP (bootstrap): 0.009847965040995232
# Syy 0.1% FAP (bootstrap): 6.0139401204620424e-05
# frequency,Welch_pow_x,Welch_pow_y,cross_real,cross_imag,phase,coh,coh_raw,coh_transformed,coh_boot_FAP_5,coh_transformed_boot_FAP_5,coh_boot_FAP_1,coh_transformed_boot_FAP_1,coh_boot_FAP_01,coh_transformed_boot_FAP_01
1.91204589e-02,2.55899802e-04,1.46818161e-05,3.25408140e+00,-1.00049054e+00,5.60066448e+01,7.90590222e-01,8.03465493e-01,2.14600758e+00,7.83760576e-01,2.11009288e+00,9.01981049e-01,2.96549044e+00,9.70716349e-01,4.20912559e+00
1.95028681e-02,3.93122026e-04,1.75008375e-05,4.51247884e+00,-1.38138698e+00,6.26522018e+01,8.34896242e-01,8.43101912e-01,2.40816910e+00,7.92193883e-01,2.15459028e+00,9.11363160e-01,3.07102470e+00,9.74765115e-01,4.35997741e+00
1.98852772e-02,5.84751255e-04,2.04400712e-05,5.92468425e+00,-1.87885866e+00,8.12256038e+01,8.33494310e-01,8.41833220e-01,2.39894940e+00,7.95263461e-01,2.17118311e+00,9.15535271e-01,3.12141839e+00,9.74984766e-01,4.36883132e+00
2.02676864e-02,8.55954723e-04,2.41933213e-05,7.76792326e+00,-2.64413854e+00,1.12580098e+02,8.39035761e-01,8.46853691e-01,2.43581445e+00,7.89288049e-01,2.13908104e+00,9.10414494e-01,3.05988218e+00,9.71595568e-01,4.24005478e+00
2.06500956e-02,1.18152444e-03,2.88072864e-05,1.00375509e+01,-3.51738822e+00,1.08896842e+02,8.59636813e-01,8.65653170e-01,2.58390323e+00,7.86054079e-01,2.12204079e+00,9.10879222e-01,3.06532625e+00,9.65979298e-01,4.05678760e+00
2.10325048e-02,1.49184377e-03,3.33100824e-05,1.22564961e+01,-4.24391633e+00,5.90109946e+01,8.77084472e-01,8.81745822e-01,2.72597768e+00,7.91870702e-01,2.15285594e+00,9.07130915e-01,3.02216482e+00,9.68527434e-01,4.13595515e+00
2.14149140e-02,1.74867210e-03,3.68178263e-05,1.40052361e+01,-4.83973520e+00,4.54567381e+01,8.84094188e-01,8.88256399e-01,2.78842455e+00,7.93077024e-01,2.15934222e+00,9.11821177e-01,3.07644485e+00,9.74847254e-01,4.36327930e+00
2.17973231e-02,2.00395775e-03,3.98113747e-05,1.55539832e+01,-5.58835852e+00,5.31825754e+01,8.87854176e-01,8.91759510e-01,2.82339608e+00,7.91962086e-01,2.15334611e+00,9.10920248e-01,3.06580817e+00,9.73886036e-01,4.32528935e+00
2.21797323e-02,2.35367534e-03,4.37855561e-05,1.76776430e+01,-6.63755666e+00,7.41752072e+01,8.97861957e-01,9.01120978e-01,2.92215799e+00,7.91179447e-01,2.14915431e+00,9.08512386e-01,3.03787578e+00,9.67586476e-01,4.10599711e+00
2.25621415e-02,2.82055465e-03,4.94083016e-05,2.06992188e+01,-7.72822464e+00,8.84396798e+01,9.09832170e-01,9.12390637e-01,3.05309794e+00,7.90309058e-01,2.14450880e+00,9.07293256e-01,3.02399916e+00,9.64597983e-01,4.01630242e+00
